request_id,pickup_datetime,latitude,longitude,h3_index,from_edge,to_edge
call_20260904_2400,2026-09-04 19:25:57,37.49752638728823,127.02598887622821,8830e1ca29fffff,504512001,117790048#0
call_20260904_2401,2026-09-04 19:25:58,37.49923078076571,127.02714788774381,8830e1ca29fffff,520307304#0,-523141073
call_20260904_2402,2026-09-04 19:26:00,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,305539406
call_20260904_2403,2026-09-04 19:26:11,37.49515655840882,127.03197394726101,8830e1ca23fffff,-805119750,494824662#3
call_20260904_2404,2026-09-04 19:26:17,37.500628628996736,127.02442295322106,8830e1ca29fffff,-913950883#1,417750338
call_20260904_2405,2026-09-04 19:26:25,37.50194190939712,127.02586792251472,8830e1ca29fffff,521766180#0,-379232133
call_20260904_2406,2026-09-04 19:26:26,37.50229026632364,127.02570278176609,8830e1ca29fffff,521766180#1,-417933645#2
call_20260904_2407,2026-09-04 19:26:40,37.49680768918417,127.02407233360373,8830e1ca29fffff,1117538958#3,117790035
call_20260904_2408,2026-09-04 19:26:47,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,129731857#0
call_20260904_2409,2026-09-04 19:26:49,37.49606311661567,127.03192062654202,8830e1ca2bfffff,379232155,990628459
call_20260904_2410,2026-09-04 19:26:57,37.50216886287295,127.03069460038853,8830e1ca2bfffff,117790036#1,521770116#2
call_20260904_2411,2026-09-04 19:27:02,37.496092612837415,127.02199183411746,8830e1ca29fffff,376649992,-376649992
call_20260904_2412,2026-09-04 19:27:02,37.50105485323162,127.03159171906056,8830e1ca2bfffff,557469234,913949669
call_20260904_2413,2026-09-04 19:27:38,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,-117790039#2
call_20260904_2414,2026-09-04 19:27:41,37.502528769074566,127.02792170571875,8830e1ca2bfffff,-26163000#1,-1056882877#5
call_20260904_2415,2026-09-04 19:27:43,37.496266343908836,127.02852759378716,8830e1ca21fffff,521766182#0,-239954005#1
call_20260904_2416,2026-09-04 19:27:57,37.49637073871757,127.02825155592033,8830e1ca21fffff,218873820#0,117790062#0
call_20260904_2417,2026-09-04 19:27:57,37.500460167530385,127.02676090503472,8830e1ca29fffff,129733424#3,417750337#0
call_20260904_2418,2026-09-04 19:27:59,37.495516294974436,127.03187458074267,8830e1ca23fffff,-379232161#4,523141074#0
call_20260904_2419,2026-09-04 19:28:02,37.50231210757949,127.0293788604623,8830e1ca2bfffff,-117790031#4,-379232161#5
call_20260904_2420,2026-09-04 19:28:06,37.49923078076571,127.02714788774381,8830e1ca29fffff,520307304#0,-117790045#3
call_20260904_2421,2026-09-04 19:28:11,37.5020276538426,127.02966891431662,8830e1ca2bfffff,417750336#0,-417750337#6
call_20260904_2422,2026-09-04 19:28:22,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,379463134#4
call_20260904_2423,2026-09-04 19:28:23,37.501776637982395,127.03216438163571,8830e1ca2bfffff,-417750350#1,256787796#5
call_20260904_2424,2026-09-04 19:28:23,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-805827765
call_20260904_2425,2026-09-04 19:28:24,37.49844031871729,127.0233972125993,8830e1ca29fffff,-129731834#1,-117790051#4
call_20260904_2426,2026-09-04 19:28:26,37.495623823379425,127.03222681272283,8830e1ca23fffff,-379232161#5,-1056882877#0
call_20260904_2427,2026-09-04 19:28:29,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,379232155
call_20260904_2428,2026-09-04 19:28:30,37.50172017494218,127.0317344242308,8830e1ca2bfffff,-1537068129#0,541692164#1
call_20260904_2429,2026-09-04 19:28:33,37.49801290747612,127.02175814551747,8830e1ca29fffff,129731834#0,-541692164#2
call_20260904_2430,2026-09-04 19:28:43,37.49824494064121,127.03476949065131,8830e1ca2bfffff,-117823785#1,239962780#1
call_20260904_2431,2026-09-04 19:28:45,37.497822295662324,127.02777631720846,8830e1ca2bfffff,990628459,-417933645#2
call_20260904_2432,2026-09-04 19:28:46,37.50250802830833,127.02349016603078,8830e1ca29fffff,-129731717#1,-239954464#0
call_20260904_2433,2026-09-04 19:28:49,37.50071388001425,127.02615797864205,8830e1ca29fffff,218877837#0,117790041#2
call_20260904_2434,2026-09-04 19:28:54,37.50113663313837,127.0320103746277,8830e1ca2bfffff,-117790039#4,379232161#1
call_20260904_2435,2026-09-04 19:29:04,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,557469234
call_20260904_2436,2026-09-04 19:29:04,37.50575412207789,127.02135731481903,8830e1ca63fffff,239962778,1376141183#2
call_20260904_2437,2026-09-04 19:29:07,37.50202376096375,127.02970566768214,8830e1ca2bfffff,-417750336#3,521766182#1
call_20260904_2438,2026-09-04 19:29:28,37.503566942383394,127.0216319156706,8830e1ca63fffff,219837933#0,117790060#1
call_20260904_2439,2026-09-04 19:29:39,37.498825162987764,127.02707383965948,8830e1ca29fffff,523141074#0,239954005#1
call_20260904_2440,2026-09-04 19:29:44,37.495623823379425,127.03222681272283,8830e1ca23fffff,-379232161#5,-117790045#1
call_20260904_2441,2026-09-04 19:29:52,37.50194190939712,127.02586792251472,8830e1ca29fffff,521766180#0,523141074#1
call_20260904_2442,2026-09-04 19:30:01,37.49871140453173,127.02437179250397,8830e1ca29fffff,-1011529829#3,379232161#0
call_20260904_2443,2026-09-04 19:30:01,37.49981418837361,127.02967664923204,8830e1ca2bfffff,129731859#1,800742072#0
call_20260904_2444,2026-09-04 19:30:20,37.495623823379425,127.03222681272283,8830e1ca23fffff,-379232161#5,-239962776
call_20260904_2445,2026-09-04 19:30:26,37.498304883136974,127.02852533551156,8830e1ca2bfffff,375049565#6,1376141182#1
call_20260904_2446,2026-09-04 19:30:30,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,-379232161#0
call_20260904_2447,2026-09-04 19:30:33,37.50098451784715,127.02872600218454,8830e1ca2bfffff,129733424#0,1056882877#3
call_20260904_2448,2026-09-04 19:30:51,37.500628628996736,127.02442295322106,8830e1ca29fffff,-913950883#1,-256787796#5
call_20260904_2449,2026-09-04 19:30:56,37.50189363262601,127.03243031004749,8830e1ca2bfffff,239953789,218864491#0
call_20260904_2450,2026-09-04 19:31:00,37.501632579556,127.02603870788894,8830e1ca29fffff,521770119#3,-256787796#1
call_20260904_2451,2026-09-04 19:31:01,37.50228244427895,127.02841166540541,8830e1ca2bfffff,-117790057,-379463134#2
call_20260904_2452,2026-09-04 19:31:02,37.49750598253381,127.02397135473024,8830e1ca29fffff,218857636#1,-239962778
call_20260904_2453,2026-09-04 19:31:10,37.50250802830833,127.02349016603078,8830e1ca29fffff,-129731717#1,-379232161#1
call_20260904_2454,2026-09-04 19:31:30,37.5022584892551,127.03214064473894,8830e1ca2bfffff,417750341#0,-1056882877#0
call_20260904_2455,2026-09-04 19:31:32,37.50036371075901,127.02649512867166,8830e1ca29fffff,1376141183#0,239953789
call_20260904_2456,2026-09-04 19:31:32,37.498111046301055,127.02839141565812,8830e1ca2bfffff,975332778#0,239954009#0
call_20260904_2457,2026-09-04 19:31:33,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,-26163000#1
call_20260904_2458,2026-09-04 19:31:39,37.50141769028908,127.02603650547374,8830e1ca29fffff,1376141183#1,494824662#4
call_20260904_2459,2026-09-04 19:31:45,37.501266594552725,127.02214488526103,8830e1ca29fffff,506191135#3,521770119#2
call_20260904_2460,2026-09-04 19:32:02,37.49515655840882,127.03197394726101,8830e1ca23fffff,-805119750,417750340
call_20260904_2461,2026-09-04 19:32:07,37.4996653845169,127.02667515864329,8830e1ca29fffff,218877837#2,117790049#2
call_20260904_2462,2026-09-04 19:32:19,37.50140642660565,127.03091089526802,8830e1ca2bfffff,417750352#0,379463134#4
call_20260904_2463,2026-09-04 19:32:23,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,417750340
call_20260904_2464,2026-09-04 19:32:32,37.49487668203444,127.02977689966596,8830e1ca21fffff,-379232161#0,417750340
call_20260904_2465,2026-09-04 19:32:36,37.50357738414999,127.0318077103385,8830e1ca2bfffff,-117790035,-379463130#1
call_20260904_2466,2026-09-04 19:32:44,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,417933642#2
call_20260904_2467,2026-09-04 19:32:55,37.498825162987764,127.02707383965948,8830e1ca29fffff,523141074#0,-117790062#9
call_20260904_2468,2026-09-04 19:32:56,37.49761997130311,127.02583472633543,8830e1ca29fffff,-129731721#2,117790031#3
call_20260904_2469,2026-09-04 19:33:06,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,-417933646#1
call_20260904_2470,2026-09-04 19:33:25,37.50298672188214,127.0303809169455,8830e1ca2bfffff,117790049#2,1117538957#3
call_20260904_2471,2026-09-04 19:33:28,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,117790062#5
call_20260904_2472,2026-09-04 19:33:45,37.50328543950553,127.03171356695732,8830e1ca2bfffff,-117790048#3,26163000#6
call_20260904_2473,2026-09-04 19:33:57,37.50061779582547,127.02438952951614,8830e1ca29fffff,-523141073,218857636#1
call_20260904_2474,2026-09-04 19:34:22,37.50133214665247,127.02601930184112,8830e1ca29fffff,1376141182#1,802110008
call_20260904_2475,2026-09-04 19:34:33,37.49672184293896,127.02808069763005,8830e1ca21fffff,1229817205#1,-379463130#1
call_20260904_2476,2026-09-04 19:34:35,37.49703371567736,127.02438467542477,8830e1ca29fffff,504227065,521770119#0
call_20260904_2477,2026-09-04 19:34:39,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,-805119750
call_20260904_2478,2026-09-04 19:34:42,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,117790051#0
call_20260904_2479,2026-09-04 19:34:45,37.49515655840882,127.03197394726101,8830e1ca23fffff,-805119750,-117790035
call_20260904_2480,2026-09-04 19:34:59,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,26004328#0
call_20260904_2481,2026-09-04 19:35:07,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,-239954464#0
call_20260904_2482,2026-09-04 19:35:24,37.50202376096375,127.02970566768214,8830e1ca2bfffff,-417750336#3,26163000#5
call_20260904_2483,2026-09-04 19:35:32,37.502836253446034,127.03032367236592,8830e1ca2bfffff,117790036#0,-117790031#1
call_20260904_2484,2026-09-04 19:35:47,37.501895315919576,127.03114171251602,8830e1ca2bfffff,-805827765,521766180#1
call_20260904_2485,2026-09-04 19:36:11,37.501632579556,127.02603870788894,8830e1ca29fffff,521770119#3,472042764
call_20260904_2486,2026-09-04 19:36:21,37.50036371075901,127.02649512867166,8830e1ca29fffff,1376141183#0,-239954464#0
call_20260904_2487,2026-09-04 19:36:23,37.50070881716036,127.02622711419639,8830e1ca29fffff,1376141182#2,239962778
call_20260904_2488,2026-09-04 19:36:28,37.50032661523103,127.03136730062279,8830e1ca2bfffff,129731859#3,-117790049#2
call_20260904_2489,2026-09-04 19:36:37,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,472042764
call_20260904_2490,2026-09-04 19:36:41,37.49666925287069,127.02433580139378,8830e1ca29fffff,-1056882877#5,417750350#0
call_20260904_2491,2026-09-04 19:36:42,37.50105485323162,127.03159171906056,8830e1ca2bfffff,557469234,-542367267#1
call_20260904_2492,2026-09-04 19:36:51,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,117790048#0
call_20260904_2493,2026-09-04 19:37:16,37.49515655840882,127.03197394726101,8830e1ca23fffff,-805119750,-379232161#1
call_20260904_2494,2026-09-04 19:37:19,37.50098524721144,127.02603781257223,8830e1ca29fffff,521770116#2,-417933645#1
call_20260904_2495,2026-09-04 19:37:27,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,-239954009#1
call_20260904_2496,2026-09-04 19:37:32,37.49915609379924,127.02569342753215,8830e1ca29fffff,504509918#0,-379463134#6
call_20260904_2497,2026-09-04 19:37:37,37.495516294974436,127.03187458074267,8830e1ca23fffff,-379232161#4,-117790039#4
call_20260904_2498,2026-09-04 19:37:38,37.501963224494745,127.02868125741381,8830e1ca2bfffff,-239954007,417750337#3
call_20260904_2499,2026-09-04 19:38:02,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,-379463134#4
call_20260904_2500,2026-09-04 19:38:22,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,417750337#1
call_20260904_2501,2026-09-04 19:38:33,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-379463134#2
call_20260904_2502,2026-09-04 19:38:38,37.5051090539331,127.03045851418027,8830e1ca05fffff,-117790062#0,990628460#1
call_20260904_2503,2026-09-04 19:38:41,37.50102440095095,127.02222355917009,8830e1ca29fffff,-506191135#22,117790062#1
call_20260904_2504,2026-09-04 19:38:52,37.49871140453173,127.02437179250397,8830e1ca29fffff,-1011529829#3,-26004328#1
call_20260904_2505,2026-09-04 19:38:53,37.50036398631231,127.03138713281426,8830e1ca2bfffff,417750354#1,-117790044#3
call_20260904_2506,2026-09-04 19:39:01,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,-379463134#6
call_20260904_2507,2026-09-04 19:39:01,37.49420936688719,127.03238496451934,8830e1ca23fffff,805119750,117790035
call_20260904_2508,2026-09-04 19:39:13,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,-117790044#4
call_20260904_2509,2026-09-04 19:39:16,37.49873517696787,127.02805861577615,8830e1ca2bfffff,129731857#0,975332778#0
call_20260904_2510,2026-09-04 19:39:24,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,117790051#4
call_20260904_2511,2026-09-04 19:39:35,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,239953789
call_20260904_2512,2026-09-04 19:39:37,37.49915609379924,127.02569342753215,8830e1ca29fffff,504509918#0,117790062#7
call_20260904_2513,2026-09-04 19:39:53,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,117790044#5
call_20260904_2514,2026-09-04 19:39:58,37.4961661724277,127.02156798745625,8830e1ca29fffff,178441450#1,-37403040
call_20260904_2515,2026-09-04 19:40:04,37.503566942383394,127.0216319156706,8830e1ca63fffff,219837933#0,-379232133
call_20260904_2516,2026-09-04 19:40:07,37.497026530909956,127.03198559793795,8830e1ca2bfffff,-417933642#1,417933642#2
call_20260904_2517,2026-09-04 19:40:09,37.50172017494218,127.0317344242308,8830e1ca2bfffff,-1537068129#0,417750354#1
call_20260904_2518,2026-09-04 19:40:11,37.49420936688719,127.03238496451934,8830e1ca23fffff,805119750,-117790045#0
call_20260904_2519,2026-09-04 19:40:20,37.5059088581618,127.0336035620173,8830e1ca07fffff,-117790044#5,-1537068129#1
call_20260904_2520,2026-09-04 19:40:25,37.503566942383394,127.0216319156706,8830e1ca63fffff,219837933#0,129731859#3
call_20260904_2521,2026-09-04 19:40:39,37.50113663313837,127.0320103746277,8830e1ca2bfffff,-117790039#4,523141074#0
call_20260904_2522,2026-09-04 19:40:50,37.49842828464683,127.02827844031833,8830e1ca2bfffff,256787796#8,-117790062#9
call_20260904_2523,2026-09-04 19:40:51,37.500628628996736,127.02442295322106,8830e1ca29fffff,-913950883#1,239954369
call_20260904_2524,2026-09-04 19:40:59,37.502836253446034,127.03032367236592,8830e1ca2bfffff,117790036#0,417933645#2
call_20260904_2525,2026-09-04 19:41:26,37.49666925287069,127.02433580139378,8830e1ca29fffff,-1056882877#5,-417750354#0
call_20260904_2526,2026-09-04 19:41:29,37.49855120894464,127.02363109502934,8830e1ca29fffff,1011529829#0,-129731858#1
call_20260904_2527,2026-09-04 19:41:47,37.497822295662324,127.02777631720846,8830e1ca2bfffff,990628459,-117790062#9
call_20260904_2528,2026-09-04 19:42:00,37.498687211992205,127.0302497918561,8830e1ca2bfffff,218864491#0,309155295#2
call_20260904_2529,2026-09-04 19:42:07,37.50102440095095,127.02222355917009,8830e1ca29fffff,-506191135#22,1376141182#1
call_20260904_2530,2026-09-04 19:42:39,37.50273523112958,127.03128593739073,8830e1ca2bfffff,1537068129#2,239954009#1
call_20260904_2531,2026-09-04 19:42:57,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,417750336#0
call_20260904_2532,2026-09-04 19:43:02,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,256787796#6
call_20260904_2533,2026-09-04 19:43:02,37.501643033200516,127.0266803310134,8830e1ca29fffff,-417750337#6,117790039#3
call_20260904_2534,2026-09-04 19:43:05,37.4988156985697,127.02977268735007,8830e1ca2bfffff,-129731858#1,-129731857#0
call_20260904_2535,2026-09-04 19:43:17,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,-1537068129#3
call_20260904_2536,2026-09-04 19:43:32,37.50250802830833,127.02349016603078,8830e1ca29fffff,-129731717#1,129731857#1
call_20260904_2537,2026-09-04 19:43:40,37.49420936688719,127.03238496451934,8830e1ca23fffff,805119750,1117538958#3
call_20260904_2538,2026-09-04 19:43:41,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,218864485
call_20260904_2539,2026-09-04 19:43:41,37.50017625894412,127.02748780713605,8830e1ca2bfffff,-256787796#4,-239954009#0
call_20260904_2540,2026-09-04 19:43:42,37.49752638728823,127.02598887622821,8830e1ca29fffff,504512001,-379463134#1
call_20260904_2541,2026-09-04 19:43:46,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,117790031#0
call_20260904_2542,2026-09-04 19:43:47,37.50333984908547,127.03326983480225,8830e1ca07fffff,-117790055#1,26163000#3
call_20260904_2543,2026-09-04 19:43:49,37.50324977381498,127.03181767119762,8830e1ca2bfffff,117790040,-376649996#1
call_20260904_2544,2026-09-04 19:44:02,37.500460167530385,127.02676090503472,8830e1ca29fffff,129733424#3,-117790048#5
call_20260904_2545,2026-09-04 19:44:02,37.498111046301055,127.02839141565812,8830e1ca2bfffff,975332778#0,-1537068129#1
call_20260904_2546,2026-09-04 19:44:04,37.5022584892551,127.03214064473894,8830e1ca2bfffff,417750341#0,1472718291
call_20260904_2547,2026-09-04 19:44:07,37.50229026632364,127.02570278176609,8830e1ca29fffff,521766180#1,379463134#0
call_20260904_2548,2026-09-04 19:44:14,37.49980689710658,127.03067125346386,8830e1ca2bfffff,-417750336#5,805827756#0
call_20260904_2549,2026-09-04 19:44:23,37.50194190939712,127.02586792251472,8830e1ca29fffff,521766180#0,117790062#2
call_20260904_2550,2026-09-04 19:44:30,37.50071388001425,127.02615797864205,8830e1ca29fffff,218877837#0,-239954005#0
call_20260904_2551,2026-09-04 19:44:36,37.49981418837361,127.02967664923204,8830e1ca2bfffff,129731859#1,376649992
call_20260904_2552,2026-09-04 19:44:40,37.4991497576954,127.03122468859827,8830e1ca2bfffff,375049565#2,239954009#0
call_20260904_2553,2026-09-04 19:44:48,37.49667937291573,127.02436969459681,8830e1ca29fffff,1056882877#3,309155295#3
call_20260904_2554,2026-09-04 19:44:53,37.49980689710658,127.03067125346386,8830e1ca2bfffff,-417750336#5,-1537068129#0
call_20260904_2555,2026-09-04 19:45:05,37.499842532266044,127.02685382957554,8830e1ca29fffff,520307304#2,-117790060#0
call_20260904_2556,2026-09-04 19:45:05,37.49634050956365,127.03083369110557,8830e1ca2bfffff,379232133,376649996#0
call_20260904_2557,2026-09-04 19:45:10,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,117790031#0
call_20260904_2558,2026-09-04 19:45:13,37.49827175119347,127.03475589267197,8830e1ca2bfffff,117823785#0,379232161#0
call_20260904_2559,2026-09-04 19:45:13,37.50140642660565,127.03091089526802,8830e1ca2bfffff,417750352#0,-239953789
call_20260904_2560,2026-09-04 19:45:31,37.50105485323162,127.03159171906056,8830e1ca2bfffff,557469234,26004328#0
call_20260904_2561,2026-09-04 19:45:32,37.49634050956365,127.03083369110557,8830e1ca2bfffff,379232133,117790041#3
call_20260904_2562,2026-09-04 19:46:11,37.495623823379425,127.03222681272283,8830e1ca23fffff,-379232161#5,480850873
call_20260904_2563,2026-09-04 19:46:11,37.49923211527281,127.02608444736317,8830e1ca29fffff,-504509918#2,218864485
call_20260904_2564,2026-09-04 19:46:34,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,504227069
call_20260904_2565,2026-09-04 19:47:05,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,239954010
call_20260904_2566,2026-09-04 19:47:14,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,-117790044#3
call_20260904_2567,2026-09-04 19:47:16,37.497026530909956,127.03198559793795,8830e1ca2bfffff,-417933642#1,504227066#0
call_20260904_2568,2026-09-04 19:47:32,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,379232161#0
call_20260904_2569,2026-09-04 19:47:38,37.5031549721073,127.02874934614002,8830e1ca05fffff,117790062#2,417750338
call_20260904_2570,2026-09-04 19:47:47,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,1376141183#2
call_20260904_2571,2026-09-04 19:48:09,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,914407834#0
call_20260904_2572,2026-09-04 19:48:09,37.495516294974436,127.03187458074267,8830e1ca23fffff,-379232161#4,-557469300#1
call_20260904_2573,2026-09-04 19:48:12,37.49855120894464,127.02363109502934,8830e1ca29fffff,1011529829#0,-117790062#4
call_20260904_2574,2026-09-04 19:48:14,37.498026477006405,127.0272022061513,8830e1ca29fffff,305539406,-417750350#1
call_20260904_2575,2026-09-04 19:48:20,37.50412631580651,127.02349290705476,8830e1ca05fffff,542367267#1,375049565#5
call_20260904_2576,2026-09-04 19:48:25,37.49957391703291,127.02783542929069,8830e1ca2bfffff,-129731852,-504227066#3
call_20260904_2577,2026-09-04 19:48:37,37.49610024750315,127.0319422740684,8830e1ca2bfffff,-379232155,-417731530
call_20260904_2578,2026-09-04 19:48:43,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,-309155295#0
call_20260904_2579,2026-09-04 19:48:50,37.497026530909956,127.03198559793795,8830e1ca2bfffff,-417933642#1,-117790049#2
call_20260904_2580,2026-09-04 19:48:53,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,-117790031#4
call_20260904_2581,2026-09-04 19:49:00,37.49842828464683,127.02827844031833,8830e1ca2bfffff,256787796#8,504512001
call_20260904_2582,2026-09-04 19:49:01,37.501632579556,127.02603870788894,8830e1ca29fffff,521770119#3,379232155
call_20260904_2583,2026-09-04 19:49:05,37.5040854822356,127.02082907853352,8830e1ca63fffff,-239962780#0,-1537068130#1
call_20260904_2584,2026-09-04 19:49:10,37.50202845025692,127.03294384477712,8830e1ca2bfffff,-239953789,129731859#4
call_20260904_2585,2026-09-04 19:49:19,37.49792987305772,127.02572510146636,8830e1ca29fffff,129731721#0,117790062#5
call_20260904_2586,2026-09-04 19:49:21,37.498825162987764,127.02707383965948,8830e1ca29fffff,523141074#0,-117790062#1
call_20260904_2587,2026-09-04 19:49:37,37.49555185456799,127.03208855757656,8830e1ca23fffff,379232161#4,-417731530
call_20260904_2588,2026-09-04 19:49:39,37.503171898846354,127.03281768064446,8830e1ca2bfffff,117790055#0,178441450#1
call_20260904_2589,2026-09-04 19:49:42,37.49880826550079,127.02819887932769,8830e1ca2bfffff,-129731857#1,-417750342#0
call_20260904_2590,2026-09-04 19:49:46,37.501870886847556,127.02942326599106,8830e1ca2bfffff,-239954009#0,117790044#5
call_20260904_2591,2026-09-04 19:49:47,37.5040854822356,127.02082907853352,8830e1ca63fffff,-239962780#0,-129731717#1
call_20260904_2592,2026-09-04 19:49:53,37.49750598253381,127.02397135473024,8830e1ca29fffff,218857636#1,379463134#5
call_20260904_2593,2026-09-04 19:50:24,37.49750598253381,127.02397135473024,8830e1ca29fffff,218857636#1,117823785#0
call_20260904_2594,2026-09-04 19:50:27,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,-417750337#4
call_20260904_2595,2026-09-04 19:50:33,37.5000510095721,127.03047491562585,8830e1ca2bfffff,129731859#2,805827765
call_20260904_2596,2026-09-04 19:50:45,37.49951172602844,127.03070253666088,8830e1ca2bfffff,129731857#2,-379232155
call_20260904_2597,2026-09-04 19:50:52,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,-803535315#1
call_20260904_2598,2026-09-04 19:51:01,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,521766180#1
call_20260904_2599,2026-09-04 19:51:03,37.50085082896801,127.03120331081773,8830e1ca2bfffff,-417750354#1,-129731834#1
call_20260904_2600,2026-09-04 19:51:25,37.501266594552725,127.02214488526103,8830e1ca29fffff,506191135#3,-379232161#1
call_20260904_2601,2026-09-04 19:51:29,37.49420936688719,127.03238496451934,8830e1ca23fffff,805119750,117790048#3
call_20260904_2602,2026-09-04 19:51:33,37.50250802830833,127.02349016603078,8830e1ca29fffff,-129731717#1,-117790049#1
call_20260904_2603,2026-09-04 19:51:51,37.49750598253381,127.02397135473024,8830e1ca29fffff,218857636#1,26163000#0
call_20260904_2604,2026-09-04 19:52:02,37.49448785768351,127.0332025604508,8830e1ca23fffff,-37403040,375049565#2
call_20260904_2605,2026-09-04 19:52:02,37.498672959021405,127.02775981811754,8830e1ca2bfffff,-129731857#0,309155295#1
call_20260904_2606,2026-09-04 19:52:25,37.49631973925661,127.02249868979665,8830e1ca29fffff,1117538958#2,-117790057
call_20260904_2607,2026-09-04 19:52:32,37.50194033621889,127.02586007381231,8830e1ca29fffff,1376141183#2,417750336#0
call_20260904_2608,2026-09-04 19:52:33,37.498687211992205,127.0302497918561,8830e1ca2bfffff,218864491#0,239954010
call_20260904_2609,2026-09-04 19:52:49,37.49777981116512,127.02802775627086,8830e1ca2bfffff,914407834#0,523141074#1
call_20260904_2610,2026-09-04 19:52:58,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,-504227067#3
call_20260904_2611,2026-09-04 19:53:09,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,-379463130#1
call_20260904_2612,2026-09-04 19:53:13,37.49449815535933,127.03323644926535,8830e1ca23fffff,37403040,239954010
call_20260904_2613,2026-09-04 19:53:15,37.501895315919576,127.03114171251602,8830e1ca2bfffff,-805827765,-1056882877#5
call_20260904_2614,2026-09-04 19:53:19,37.49568681806887,127.0325566873716,8830e1ca23fffff,379232161#5,-504227067#3
call_20260904_2615,2026-09-04 19:53:40,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,117790031#2
call_20260904_2616,2026-09-04 19:53:42,37.49855120894464,127.02363109502934,8830e1ca29fffff,1011529829#0,-309155295#2
call_20260904_2617,2026-09-04 19:53:43,37.49923078076571,127.02714788774381,8830e1ca29fffff,520307304#0,256787796#2
call_20260904_2618,2026-09-04 19:53:52,37.501749520441265,127.02948980410524,8830e1ca2bfffff,117790031#2,-542367267#1
call_20260904_2619,2026-09-04 19:53:53,37.501266594552725,127.02214488526103,8830e1ca29fffff,506191135#3,990628459
call_20260904_2620,2026-09-04 19:53:58,37.495441981711274,127.03173627457818,8830e1ca23fffff,379232161#2,-309155295#2
call_20260904_2621,2026-09-04 19:54:24,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-309155295#0
call_20260904_2622,2026-09-04 19:54:38,37.50250802830833,127.02349016603078,8830e1ca29fffff,-129731717#1,376649992
call_20260904_2623,2026-09-04 19:54:49,37.49624183067779,127.03437724722806,8830e1ca23fffff,-176732665,-26163000#6
call_20260904_2624,2026-09-04 19:54:58,37.49515655840882,127.03197394726101,8830e1ca23fffff,-805119750,219837933#0
call_20260904_2625,2026-09-04 19:55:11,37.50017625894412,127.02748780713605,8830e1ca2bfffff,-256787796#4,417750343
call_20260904_2626,2026-09-04 19:55:13,37.50197643348745,127.02951585148887,8830e1ca2bfffff,-117790031#3,218877837#2
